Date,File,Maturity,Contract,ContractExpiryDate,Rf,S0
2024/11/15,OptionsDaily_2024_11_15.csv,0.0136986301369863,202411  ,2024/11/20,0.0125,22742.77
2024/11/15,OptionsDaily_2024_11_15.csv,0.03287671232876712,202411W4  ,2024/11/27,0.0125,22742.77
2024/11/15,OptionsDaily_2024_11_15.csv,0.09041095890410959,202412  ,2024/12/18,0.0125,22742.77
2024/11/15,OptionsDaily_2024_11_15.csv,0.16712328767123288,202501  ,2025/01/15,0.0125,22742.77
2024/11/15,OptionsDaily_2024_11_15.csv,0.33972602739726027,202503  ,2025/03/19,0.0125,22742.77
2024/11/18,OptionsDaily_2024_11_18.csv,0.005479452054794521,202411  ,2024/11/20,0.0125,22546.54
2024/11/18,OptionsDaily_2024_11_18.csv,0.024657534246575342,202411W4  ,2024/11/27,0.0125,22546.54
2024/11/18,OptionsDaily_2024_11_18.csv,0.0821917808219178,202412  ,2024/12/18,0.0125,22546.54
2024/11/19,OptionsDaily_2024_11_19.csv,0.0027397260273972603,202411  ,2024/11/20,0.0125,22848.8
2024/11/19,OptionsDaily_2024_11_19.csv,0.021917808219178082,202411W4  ,2024/11/27,0.0125,22848.8
2024/11/19,OptionsDaily_2024_11_19.csv,0.07945205479452055,202412  ,2024/12/18,0.0125,22848.8
2024/11/19,OptionsDaily_2024_11_19.csv,0.15616438356164383,202501  ,2025/01/15,0.0125,22848.8
2024/11/20,OptionsDaily_2024_11_20.csv,0.0027397260273972603,202411  ,2024/11/20,0.0125,22688.36
2024/11/20,OptionsDaily_2024_11_20.csv,0.019178082191780823,202411W4  ,2024/11/27,0.0125,22688.36
2024/11/20,OptionsDaily_2024_11_20.csv,0.07671232876712329,202412  ,2024/12/18,0.0125,22688.36
2024/11/20,OptionsDaily_2024_11_20.csv,0.038356164383561646,202412W1  ,2024/12/04,0.0125,22688.36
2024/11/20,OptionsDaily_2024_11_20.csv,0.15342465753424658,202501  ,2025/01/15,0.0125,22688.36
2024/11/20,OptionsDaily_2024_11_20.csv,0.32602739726027397,202503  ,2025/03/19,0.0125,22688.36
2024/11/21,OptionsDaily_2024_11_21.csv,0.01643835616438356,202411W4  ,2024/11/27,0.0125,22555.66
2024/11/21,OptionsDaily_2024_11_21.csv,0.07397260273972603,202412  ,2024/12/18,0.0125,22555.66
2024/11/21,OptionsDaily_2024_11_21.csv,0.03561643835616438,202412W1  ,2024/12/04,0.0125,22555.66
2024/11/21,OptionsDaily_2024_11_21.csv,0.2465753424657534,202502  ,2025/02/19,0.0125,22555.66
2024/11/21,OptionsDaily_2024_11_21.csv,0.3232876712328767,202503  ,2025/03/19,0.0125,22555.66
2024/11/21,OptionsDaily_2024_11_21.csv,0.5726027397260274,202506  ,2025/06/18,0.0125,22555.66
2024/11/22,OptionsDaily_2024_11_22.csv,0.0136986301369863,202411W4  ,2024/11/27,0.0125,22904.32
2024/11/22,OptionsDaily_2024_11_22.csv,0.07123287671232877,202412  ,2024/12/18,0.0125,22904.32
2024/11/22,OptionsDaily_2024_11_22.csv,0.03287671232876712,202412W1  ,2024/12/04,0.0125,22904.32
2024/11/25,OptionsDaily_2024_11_25.csv,0.005479452054794521,202411W4  ,2024/11/27,0.0125,22948.37
2024/11/25,OptionsDaily_2024_11_25.csv,0.06301369863013699,202412  ,2024/12/18,0.0125,22948.37
2024/11/25,OptionsDaily_2024_11_25.csv,0.024657534246575342,202412W1  ,2024/12/04,0.0125,22948.37
2024/11/25,OptionsDaily_2024_11_25.csv,0.13972602739726028,202501  ,2025/01/15,0.0125,22948.37
2024/11/26,OptionsDaily_2024_11_26.csv,0.0027397260273972603,202411W4  ,2024/11/27,0.0125,22678.76
2024/11/26,OptionsDaily_2024_11_26.csv,0.06027397260273973,202412  ,2024/12/18,0.0125,22678.76
2024/11/26,OptionsDaily_2024_11_26.csv,0.021917808219178082,202412W1  ,2024/12/04,0.0125,22678.76
2024/11/26,OptionsDaily_2024_11_26.csv,0.136986301369863,202501  ,2025/01/15,0.0125,22678.76
2024/11/27,OptionsDaily_2024_11_27.csv,0.0027397260273972603,202411W4  ,2024/11/27,0.0125,22334.78
2024/11/27,OptionsDaily_2024_11_27.csv,0.057534246575342465,202412  ,2024/12/18,0.0125,22334.78
2024/11/27,OptionsDaily_2024_11_27.csv,0.019178082191780823,202412W1  ,2024/12/04,0.0125,22334.78
2024/11/27,OptionsDaily_2024_11_27.csv,0.038356164383561646,202412W2  ,2024/12/11,0.0125,22334.78
2024/11/27,OptionsDaily_2024_11_27.csv,0.13424657534246576,202501  ,2025/01/15,0.0125,22334.78
2024/11/27,OptionsDaily_2024_11_27.csv,0.30684931506849317,202503  ,2025/03/19,0.0125,22334.78
2024/11/28,OptionsDaily_2024_11_28.csv,0.0547945205479452,202412  ,2024/12/18,0.0125,22298.9
2024/11/28,OptionsDaily_2024_11_28.csv,0.01643835616438356,202412W1  ,2024/12/04,0.0125,22298.9
2024/11/28,OptionsDaily_2024_11_28.csv,0.03561643835616438,202412W2  ,2024/12/11,0.0125,22298.9
2024/11/28,OptionsDaily_2024_11_28.csv,0.13150684931506848,202501  ,2025/01/15,0.0125,22298.9
2024/11/28,OptionsDaily_2024_11_28.csv,0.3041095890410959,202503  ,2025/03/19,0.0125,22298.9
2024/11/29,OptionsDaily_2024_11_29.csv,0.052054794520547946,202412  ,2024/12/18,0.0125,22262.5
2024/11/29,OptionsDaily_2024_11_29.csv,0.0136986301369863,202412W1  ,2024/12/04,0.0125,22262.5
2024/11/29,OptionsDaily_2024_11_29.csv,0.03287671232876712,202412W2  ,2024/12/11,0.0125,22262.5
2024/11/29,OptionsDaily_2024_11_29.csv,0.12876712328767123,202501  ,2025/01/15,0.0125,22262.5
2024/12/02,OptionsDaily_2024_12_02.csv,0.043835616438356165,202412  ,2024/12/18,0.0125,22736.93
2024/12/02,OptionsDaily_2024_12_02.csv,0.005479452054794521,202412W1  ,2024/12/04,0.0125,22736.93
2024/12/02,OptionsDaily_2024_12_02.csv,0.024657534246575342,202412W2  ,2024/12/11,0.0125,22736.93
2024/12/02,OptionsDaily_2024_12_02.csv,0.12054794520547946,202501  ,2025/01/15,0.0125,22736.93
2024/12/03,OptionsDaily_2024_12_03.csv,0.0410958904109589,202412  ,2024/12/18,0.0125,23027.46
2024/12/03,OptionsDaily_2024_12_03.csv,0.0027397260273972603,202412W1  ,2024/12/04,0.0125,23027.46
2024/12/03,OptionsDaily_2024_12_03.csv,0.021917808219178082,202412W2  ,2024/12/11,0.0125,23027.46
2024/12/03,OptionsDaily_2024_12_03.csv,0.1178082191780822,202501  ,2025/01/15,0.0125,23027.46
2024/12/04,OptionsDaily_2024_12_04.csv,0.038356164383561646,202412  ,2024/12/18,0.0125,23255.33
2024/12/04,OptionsDaily_2024_12_04.csv,0.0027397260273972603,202412W1  ,2024/12/04,0.0125,23255.33
2024/12/04,OptionsDaily_2024_12_04.csv,0.019178082191780823,202412W2  ,2024/12/11,0.0125,23255.33
2024/12/04,OptionsDaily_2024_12_04.csv,0.11506849315068493,202501  ,2025/01/15,0.0125,23255.33
2024/12/05,OptionsDaily_2024_12_05.csv,0.03561643835616438,202412  ,2024/12/18,0.0125,23267.94
2024/12/05,OptionsDaily_2024_12_05.csv,0.01643835616438356,202412W2  ,2024/12/11,0.0125,23267.94
2024/12/05,OptionsDaily_2024_12_05.csv,0.11232876712328767,202501  ,2025/01/15,0.0125,23267.94
2024/12/06,OptionsDaily_2024_12_06.csv,0.03287671232876712,202412  ,2024/12/18,0.0125,23193.27
2024/12/06,OptionsDaily_2024_12_06.csv,0.0136986301369863,202412W2  ,2024/12/11,0.0125,23193.27
2024/12/06,OptionsDaily_2024_12_06.csv,0.1095890410958904,202501  ,2025/01/15,0.0125,23193.27
2024/12/09,OptionsDaily_2024_12_09.csv,0.024657534246575342,202412  ,2024/12/18,0.0125,23273.25
2024/12/09,OptionsDaily_2024_12_09.csv,0.005479452054794521,202412W2  ,2024/12/11,0.0125,23273.25
2024/12/09,OptionsDaily_2024_12_09.csv,0.10136986301369863,202501  ,2025/01/15,0.0125,23273.25
2024/12/09,OptionsDaily_2024_12_09.csv,0.5232876712328767,202506  ,2025/06/18,0.0125,23273.25
2024/12/10,OptionsDaily_2024_12_10.csv,0.021917808219178082,202412  ,2024/12/18,0.0125,23125.08
2024/12/10,OptionsDaily_2024_12_10.csv,0.0027397260273972603,202412W2  ,2024/12/11,0.0125,23125.08
2024/12/10,OptionsDaily_2024_12_10.csv,0.09863013698630137,202501  ,2025/01/15,0.0125,23125.08
2024/12/10,OptionsDaily_2024_12_10.csv,0.27123287671232876,202503  ,2025/03/19,0.0125,23125.08
2024/12/11,OptionsDaily_2024_12_11.csv,0.019178082191780823,202412  ,2024/12/18,0.0125,22903.63
2024/12/11,OptionsDaily_2024_12_11.csv,0.0027397260273972603,202412W2  ,2024/12/11,0.0125,22903.63
2024/12/11,OptionsDaily_2024_12_11.csv,0.038356164383561646,202412W4  ,2024/12/25,0.0125,22903.63
2024/12/11,OptionsDaily_2024_12_11.csv,0.0958904109589041,202501  ,2025/01/15,0.0125,22903.63
2024/12/11,OptionsDaily_2024_12_11.csv,0.2684931506849315,202503  ,2025/03/19,0.0125,22903.63
2024/12/12,OptionsDaily_2024_12_12.csv,0.01643835616438356,202412  ,2024/12/18,0.0125,23046.8
2024/12/12,OptionsDaily_2024_12_12.csv,0.03561643835616438,202412W4  ,2024/12/25,0.0125,23046.8
2024/12/12,OptionsDaily_2024_12_12.csv,0.09315068493150686,202501  ,2025/01/15,0.0125,23046.8
2024/12/12,OptionsDaily_2024_12_12.csv,0.26575342465753427,202503  ,2025/03/19,0.0125,23046.8
2024/12/13,OptionsDaily_2024_12_13.csv,0.0136986301369863,202412  ,2024/12/18,0.0125,23020.48
2024/12/13,OptionsDaily_2024_12_13.csv,0.03287671232876712,202412W4  ,2024/12/25,0.0125,23020.48
2024/12/13,OptionsDaily_2024_12_13.csv,0.09041095890410959,202501  ,2025/01/15,0.0125,23020.48
2024/12/13,OptionsDaily_2024_12_13.csv,0.26301369863013696,202503  ,2025/03/19,0.0125,23020.48
2024/12/16,OptionsDaily_2024_12_16.csv,0.005479452054794521,202412  ,2024/12/18,0.0125,23039.9
2024/12/16,OptionsDaily_2024_12_16.csv,0.024657534246575342,202412W4  ,2024/12/25,0.0125,23039.9
2024/12/16,OptionsDaily_2024_12_16.csv,0.0821917808219178,202501  ,2025/01/15,0.0125,23039.9
2024/12/16,OptionsDaily_2024_12_16.csv,0.2547945205479452,202503  ,2025/03/19,0.0125,23039.9
2024/12/17,OptionsDaily_2024_12_17.csv,0.0027397260273972603,202412  ,2024/12/18,0.0125,23018.01
2024/12/17,OptionsDaily_2024_12_17.csv,0.021917808219178082,202412W4  ,2024/12/25,0.0125,23018.01
2024/12/17,OptionsDaily_2024_12_17.csv,0.07945205479452055,202501  ,2025/01/15,0.0125,23018.01
2024/12/17,OptionsDaily_2024_12_17.csv,0.25205479452054796,202503  ,2025/03/19,0.0125,23018.01
2024/12/18,OptionsDaily_2024_12_18.csv,0.0027397260273972603,202412  ,2024/12/18,0.0125,23168.67
2024/12/18,OptionsDaily_2024_12_18.csv,0.019178082191780823,202412W4  ,2024/12/25,0.0125,23168.67
2024/12/18,OptionsDaily_2024_12_18.csv,0.07671232876712329,202501  ,2025/01/15,0.0125,23168.67
2024/12/18,OptionsDaily_2024_12_18.csv,0.2493150684931507,202503  ,2025/03/19,0.0125,23168.67
2024/12/19,OptionsDaily_2024_12_19.csv,0.01643835616438356,202412W4  ,2024/12/25,0.0125,22932.25
2024/12/19,OptionsDaily_2024_12_19.csv,0.07397260273972603,202501  ,2025/01/15,0.0125,22932.25
2024/12/19,OptionsDaily_2024_12_19.csv,0.03561643835616438,202501W1  ,2025/01/01,0.0125,22932.25
2024/12/19,OptionsDaily_2024_12_19.csv,0.16986301369863013,202502  ,2025/02/19,0.0125,22932.25
2024/12/19,OptionsDaily_2024_12_19.csv,0.2465753424657534,202503  ,2025/03/19,0.0125,22932.25
2024/12/19,OptionsDaily_2024_12_19.csv,0.4958904109589041,202506  ,2025/06/18,0.0125,22932.25
2024/12/20,OptionsDaily_2024_12_20.csv,0.0136986301369863,202412W4  ,2024/12/25,0.0125,22510.25
2024/12/20,OptionsDaily_2024_12_20.csv,0.07123287671232877,202501  ,2025/01/15,0.0125,22510.25
2024/12/20,OptionsDaily_2024_12_20.csv,0.03287671232876712,202501W1  ,2025/01/01,0.0125,22510.25
2024/12/20,OptionsDaily_2024_12_20.csv,0.16712328767123288,202502  ,2025/02/19,0.0125,22510.25
2024/12/20,OptionsDaily_2024_12_20.csv,0.24383561643835616,202503  ,2025/03/19,0.0125,22510.25
2024/12/23,OptionsDaily_2024_12_23.csv,0.005479452054794521,202412W4  ,2024/12/25,0.0125,23104.54
2024/12/23,OptionsDaily_2024_12_23.csv,0.06301369863013699,202501  ,2025/01/15,0.0125,23104.54
2024/12/23,OptionsDaily_2024_12_23.csv,0.024657534246575342,202501W1  ,2025/01/01,0.0125,23104.54
2024/12/23,OptionsDaily_2024_12_23.csv,0.2356164383561644,202503  ,2025/03/19,0.0125,23104.54
2024/12/24,OptionsDaily_2024_12_24.csv,0.0027397260273972603,202412W4  ,2024/12/25,0.0125,23120.24
2024/12/24,OptionsDaily_2024_12_24.csv,0.06027397260273973,202501  ,2025/01/15,0.0125,23120.24
2024/12/24,OptionsDaily_2024_12_24.csv,0.021917808219178082,202501W1  ,2025/01/01,0.0125,23120.24
2024/12/24,OptionsDaily_2024_12_24.csv,0.2328767123287671,202503  ,2025/03/19,0.0125,23120.24
2024/12/25,OptionsDaily_2024_12_25.csv,0.0027397260273972603,202412W4  ,2024/12/25,0.0125,23220.13
2024/12/25,OptionsDaily_2024_12_25.csv,0.057534246575342465,202501  ,2025/01/15,0.0125,23220.13
2024/12/25,OptionsDaily_2024_12_25.csv,0.019178082191780823,202501W1  ,2025/01/01,0.0125,23220.13
2024/12/25,OptionsDaily_2024_12_25.csv,0.038356164383561646,202501W2  ,2025/01/08,0.0125,23220.13
2024/12/25,OptionsDaily_2024_12_25.csv,0.15342465753424658,202502  ,2025/02/19,0.0125,23220.13
2024/12/25,OptionsDaily_2024_12_25.csv,0.23013698630136986,202503  ,2025/03/19,0.0125,23220.13
2024/12/26,OptionsDaily_2024_12_26.csv,0.0547945205479452,202501  ,2025/01/15,0.0125,23246.94
2024/12/26,OptionsDaily_2024_12_26.csv,0.01643835616438356,202501W1  ,2025/01/01,0.0125,23246.94
2024/12/26,OptionsDaily_2024_12_26.csv,0.03561643835616438,202501W2  ,2025/01/08,0.0125,23246.94
2024/12/26,OptionsDaily_2024_12_26.csv,0.2273972602739726,202503  ,2025/03/19,0.0125,23246.94
2024/12/26,OptionsDaily_2024_12_26.csv,0.4767123287671233,202506  ,2025/06/18,0.0125,23246.94
2024/12/27,OptionsDaily_2024_12_27.csv,0.052054794520547946,202501  ,2025/01/15,0.0125,23275.68
2024/12/27,OptionsDaily_2024_12_27.csv,0.0136986301369863,202501W1  ,2025/01/01,0.0125,23275.68
2024/12/27,OptionsDaily_2024_12_27.csv,0.03287671232876712,202501W2  ,2025/01/08,0.0125,23275.68
2024/12/27,OptionsDaily_2024_12_27.csv,0.14794520547945206,202502  ,2025/02/19,0.0125,23275.68
2024/12/27,OptionsDaily_2024_12_27.csv,0.22465753424657534,202503  ,2025/03/19,0.0125,23275.68
2024/12/30,OptionsDaily_2024_12_30.csv,0.043835616438356165,202501  ,2025/01/15,0.0125,23190.2
2024/12/30,OptionsDaily_2024_12_30.csv,0.005479452054794521,202501W1  ,2025/01/01,0.0125,23190.2
2024/12/30,OptionsDaily_2024_12_30.csv,0.024657534246575342,202501W2  ,2025/01/08,0.0125,23190.2
2024/12/30,OptionsDaily_2024_12_30.csv,0.13972602739726028,202502  ,2025/02/19,0.0125,23190.2
2024/12/30,OptionsDaily_2024_12_30.csv,0.21643835616438356,202503  ,2025/03/19,0.0125,23190.2
2024/12/31,OptionsDaily_2024_12_31.csv,0.0410958904109589,202501  ,2025/01/15,0.0125,23035.1
2024/12/31,OptionsDaily_2024_12_31.csv,0.0027397260273972603,202501W1  ,2025/01/01,0.0125,23035.1
2024/12/31,OptionsDaily_2024_12_31.csv,0.021917808219178082,202501W2  ,2025/01/08,0.0125,23035.1
2024/12/31,OptionsDaily_2024_12_31.csv,0.136986301369863,202502  ,2025/02/19,0.0125,23035.1
2024/12/31,OptionsDaily_2024_12_31.csv,0.2136986301369863,202503  ,2025/03/19,0.0125,23035.1
2024/12/31,OptionsDaily_2024_12_31.csv,0.7123287671232876,202509  ,2025/09/17,0.0125,23035.1
